NASDAQ:FB,9/25/2017,170.28,163.24,-4.134366925,russian divisive ads,https://www.engadget.com/2017/09/25/russia-linked-facebook-ads-exploited-social-divisions/,http://www.businessinsider.com/russian-linked-facebook-ads-sow-chaos-racial-religious-groups-2017-9,http://nypost.com/2017/09/25/russia-reportedly-bought-thousands-of-politically-charged-facebook-ads/,http://thehill.com/policy/technology/352331-report-russian-facebook-ads-sought-to-stress-racial-divisions,https://www.washingtonpost.com/business/technology/russian-operatives-used-facebook-ads-to-exploit-divisions-over-black-political-activism-and-muslims/2017/09/25/4a011242-a21b-11e7-ade1-76d061d56efa_story.html?utm_term=.42b610e7093e,https://www.cbsnews.com/news/some-russian-facebook-ads-were-meant-to-aggravate-racial-religious-divides-report/,https://globalnews.ca/news/3768756/russia-facebook-election-ads-exploit-u-s-racial-divides/,https://www.cnbc.com/2017/09/25/russian-facebook-ads-targeted-black-lives-matter-muslims-election.html,,,,,,,
NASDAQ:FB,10/19/2017,176.16,174.06,-1.192098093,russian divisive ads,https://www.vox.com/policy-and-politics/2017/10/19/16503380/facebook-google-online-political-ads,https://www.theguardian.com/technology/2017/oct/19/google-facebook-anti-refugee-campaign-secure-america-now,https://www.axios.com/mccains-latest-surprise-regulate-facebook-2498450082.html,https://www.cnbc.com/2017/10/19/facebook-general-counsel-colin-stretch-to-testify-in-russia-probe.html,http://www.slate.com/blogs/future_tense/2017/10/19/google_facebook_and_twitter_and_their_culpability_in_the_2016_election.html,https://www.nytimes.com/2017/10/19/us/politics/facebook-google-russia-meddling-disclosure.html,https://techcrunch.com/2017/10/19/honest-ads-acts-facebook-google-twitter-ads-regulated/,https://www.theregister.co.uk/2017/10/19/senators_seek_disclosure_rules_for_online_political_ads/,https://www.cnet.com/news/mccain-honest-ads-act-looks-to-regulate-online-political-ads/,,,,,,
NASDAQ:NFLX,10/17/2016,99.8,104,4.208416834,earning hit,http://www.cnbc.com/2016/10/17/netflix-reports-q3-earnings.html,http://www.bbc.com/news/business-37685842,https://techcrunch.com/2016/10/17/netflix-shakes-off-weak-subscriber-growth-and-its-stock-is-skyrocketing/,http://www.reuters.com/article/us-netflix-results-idUSKBN12H2DP,http://www.bbc.com/news/business-37685842,http://blogs.marketwatch.com/thetell/2016/10/17/netflix-earnings-expected-to-show-profit-decline-live-blog/,http://money.cnn.com/2016/10/17/technology/netflix-earnings-subscribers/index.html,,,,,,,,
NASDAQ:NFLX,2/11/2017,144.9,140.84,-2.801932367,consumer backlash,https://www.highlandmirror.com/2017-02-13-large-outflow-of-money-witnessed-in-netflix-inc,http://www.livetradingnews.com/netflix-inc-nasdaqnflx-downgraded-pushes-racial-divide-30120.html#.WLf5zdR95ko,https://www.thesun.co.uk/living/2839817/netflix-comedy-dear-white-people-trailer-sparks-furious-backlash-online-with-customers-cancelling-their-accounts-and-branding-it-racist/,http://www.newsday.com/entertainment/tv/dear-white-people-netflix-series-trailer-sparks-boycott-1.13107748,http://thegrio.com/2017/02/11/dear-white-people-cast-respond-to-critics-calling-for-netflix-boycott/,https://townhall.com/notebook/brianl/2017/02/11/netflix-announces-new-series-dear-white-people--shows-their-true-colors-n2284230,,,,,,,,,
NASDAQ:NFLX,7/18/2017,161.03,183.33,13.84835124,earning hit,http://www.prnewswire.com/news-releases/netflix-releases-second-quarter-2017-financial-results-300489214.html,http://www.reuters.com/article/us-netflix-results-idUSKBN1A225E,https://seekingalpha.com/article/4088342-netflix-massive-subscriber-beat-line-revenues,https://www.ft.com/content/7ff016f4-6bd0-11e7-bfeb-33fe0c5b7eaa,https://www.forbes.com/sites/laurengensler/2017/07/18/wall-street-applauds-netflix-content-subscriber-growth/#5ed546ea4455,https://www.theguardian.com/media/2017/jul/18/netflix-tops-100m-subscribers-international-customers-sign-up,http://www.cnbc.com/2017/07/18/netflix-us-subscriber-growth-appears-nearly-saturated-says-analyst.html,http://www.nbc-2.com/story/35914387/nasdaq-zooms-to-record-as-netflix-soars,http://www.theaustralian.com.au/business/wall-street-journal/netflix-surprises-with-subscriber-gains/news-story/0af2430b587a431340b50a2d3edaa4b5,https://www.nytimes.com/reuters/2017/07/18/business/18reuters-usa-stocks.html,http://www.nasdaq.com/article/close-update-nasdaq-hits-record-after-netflix-results-while-goldman-keeps-dow-seeing-red-cm817745,http://www.schaeffersresearch.com/content/ezines/2017/07/18/netflix-helps-nasdaq-to-record-high-goldman-drags-down-dow-jones-industrial-average,http://markets.businessinsider.com/news/stocks/r-us-stocks-banks-drag-sp-dow-lower-netflix-caps-nasdaq-losses-2017-7-1002183418,http://www.baystreet.ca/techinsider/844/Netflix-at-All-Time-Stock-High,
NASDAQ:MSFT,1/26/2017,63.7,65.7,3.139717425,earnings,https://www.smarteranalyst.com/2017/01/26/thursdays-hours-insights-alphabet-inc-googl-microsoft-corporation-msft-wynn-resorts-limited-wynn/,http://www.nasdaq.com/article/microsoft-corporation-q2-earnings-climb-6-20170126-01485,http://www.valuewalk.com/2017/01/microsoft-intel-earnings/,https://www.forbes.com/sites/alexkonrad/2017/01/26/microsoft-posts-strong-fiscal-q2-earnings-beating-consensus-on-cloud-growth/#6e16ca5067c5,http://www.cnbc.com/2017/01/26/microsoft-earnings-q2-2017.html,https://techcrunch.com/2017/01/26/microsoft-q2-2017-earnings/,https://www.recode.net/2017/1/26/14402736/microsoft-earnings-azure-cloud-business-almost-doubled,https://www.nytimes.com/2017/01/26/business/microsoft-q4-earnings.html,https://www.wired.com/2017/01/dont-want-windows-10-zany-hardware-change-mind/,,,,,,
NASDAQ:MSFT,2/9/2017,63.46,64.16,1.103057044,collaboration,http://www.investopedia.com/news/cisco-has-new-hybrid-cloud-microsoft-azure/,http://www.marketwired.com/press-release/cisco-accelerates-hybrid-cloud-adoption-with-integrated-system-microsoft-azure-stack-nasdaq-csco-2194730.htm,http://www.cbronline.com/news/cloud/hybrid/cisco-connects-microsoft-azure-offer-hybrid-cloud/,http://www.zdnet.com/article/microsoft-adds-cisco-ucs-to-short-list-of-servers-that-will-run-azure-stack/,http://www.crn.com/news/networking/300083705/cisco-gets-tighter-with-microsoft-through-new-ucs-azure-offering-aimed-at-hybrid-cloud-acceleration.htm,https://www.sdxcentral.com/articles/news/cisco-joins-microsofts-azure-stack-club/2017/02/,https://rcpmag.com/articles/2017/02/10/cisco-azure-stack-system-partner.aspx,https://blogs.cisco.com/news/cisco-integrated-system-for-microsoft-azure-stack,http://searchnetworking.techtarget.com/news/450412784/Cisco-joins-Microsoft-in-providing-Azure-Stack-services-in-UCS-server,http://www.eweek.com/cloud/cisco-to-produce-azure-stack-hybrid-cloud-systems,,,,,
NASDAQ:MSFT,7/18/2017,72.74,73.97,1.690954083,earning rumours,https://www.forbes.com/sites/greatspeculations/2017/07/19/microsofts-revenues-set-to-improve-as-cloud-services-gain-traction/#2f623ef14ec5,https://www.thestreet.com/story/14235248/1/microsoft-will-have-tremendous-momentum-in-this-giant-business-and-nobody-is-talking-about-it.html,http://investorplace.com/2017/07/microsoft-corporation-msft-stock-will-plow-through-q4-earnings/,https://www.zacks.com/stock/news/268174/3-key-predictions-for-microsofts-q4-earnings-report,,,,,,,,,,,
NASDAQ:MSFT,10/20/2017,77.68,78.46,1.004119464,bullish trend,https://investorplace.com/2017/10/microsoft-corporation-stock-bulls-should-continue-celebration/#.WfMhNWhL_tQ,https://www.equities.com/news/microsoft-corporation-msft-closes-1-16-up-on-the-day-for-october-20,,,,,,,,,,,,,
NASDAQ:MSFT,10/26/2017,78.65,79.22,0.724729816,earning reports,https://www.theverge.com/2017/10/26/16553052/microsoft-q1-2018-earnings-cloud-revenue-milestone,https://www.cnbc.com/2017/10/26/microsoft-earnings-q1-2018.html,https://www.ft.com/content/59b0e6c2-29ee-3c7a-94ac-b552e6fd8937,https://techcrunch.com/2017/10/26/microsoft-easily-beats-the-street-as-its-cloud-run-rate-passes-20b-a-year-early/,https://www.engadget.com/2017/10/26/microsoft-q1-2018/,http://www.theaustralian.com.au/business/technology/microsoft-soars-on-cloud-wave/news-story/87f99c320881c748a1438b0d153b1047,,,,,,,,,
